ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4688,2026-04-18 18:09:29.101974+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-Protection.man""",3150
,4688,2026-04-18 18:09:29.104368+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,3151
C:\Windows\System32\conhost.exe,4689,2026-04-18 18:09:29.104944+00:00,DESKTOP-7CV8A7M$,,,,3152
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 18:09:29.218807+00:00,DESKTOP-7CV8A7M$,,,,3153
,4688,2026-04-18 18:09:29.226585+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-Protection.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll""",3154
,4688,2026-04-18 18:09:29.229092+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,3155
C:\Windows\System32\conhost.exe,4689,2026-04-18 18:09:29.229584+00:00,DESKTOP-7CV8A7M$,,,,3156
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 18:09:29.308382+00:00,DESKTOP-7CV8A7M$,,,,3157
C:\Windows\System32\conhost.exe,4689,2026-04-18 18:09:29.316942+00:00,DESKTOP-7CV8A7M$,,,,3158
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:29.375191+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3159
,4627,2026-04-18 18:09:29.375200+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3160
,4672,2026-04-18 18:09:29.375210+00:00,SYSTEM,,,,3161
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:29.375370+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3162
,4627,2026-04-18 18:09:29.375383+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3163
,4672,2026-04-18 18:09:29.375399+00:00,SYSTEM,,,,3164
,4688,2026-04-18 18:09:29.377985+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc,3165
,4688,2026-04-18 18:09:29.378765+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k osprivacy -p -s camsvc,3166
,4799,2026-04-18 18:09:29.531021+00:00,DESKTOP-7CV8A7M$,Administrators,,,3167
,4688,2026-04-18 18:09:29.579920+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k WSAIFabricSvcGroup -p -s WSAIFabricSvc,3168
,4688,2026-04-18 18:09:30.455847+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,AggregatorHost.exe,3169
