ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:02:01.744513+00:00,DESKTOP-7CV8A7M$,,,,560
C:\Windows\System32\BackgroundTransferHost.exe,4689,2026-04-18 17:02:05.486702+00:00,pizza,,,,561
,4688,2026-04-18 17:02:05.619183+00:00,pizza,-,C:\Windows\explorer.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" /background",562
C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,4689,2026-04-18 17:02:08.877125+00:00,pizza,,,,563
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:02:08.987770+00:00,pizza,,,,564
,4688,2026-04-18 17:02:09.019566+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",565
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:02:09.049341+00:00,pizza,,,,566
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:02:09.080833+00:00,pizza,,,,567
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:02:09.355352+00:00,pizza,,,,568
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:02:10.535795+00:00,pizza,,,,569
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:02:10.559067+00:00,pizza,,,,570
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:02:10.816286+00:00,pizza,,,,571
,4688,2026-04-18 17:02:10.842564+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe"" -Embedding",572
,4688,2026-04-18 17:02:11.106615+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,573
,4688,2026-04-18 17:02:11.335852+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",574
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:02:11.598083+00:00,DESKTOP-7CV8A7M$,,,,575
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:02:11.942060+00:00,pizza,,,,576
,4688,2026-04-18 17:02:12.080664+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,577
C:\Windows\System32\services.exe,4624,2026-04-18 17:02:13.263393+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,578
,4627,2026-04-18 17:02:13.263403+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,579
