ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.527126+00:00,DESKTOP-7CV8A7M$,,,,1750
,4688,2026-04-18 17:41:50.531923+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1751
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.560068+00:00,DESKTOP-7CV8A7M$,,,,1752
,4688,2026-04-18 17:41:50.562508+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Security State Change""",1753
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.562840+00:00,DESKTOP-7CV8A7M$,,,,1754
,4688,2026-04-18 17:41:50.571751+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1755
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.599352+00:00,DESKTOP-7CV8A7M$,,,,1756
,4688,2026-04-18 17:41:50.601843+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Security System Extension""",1757
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.605259+00:00,DESKTOP-7CV8A7M$,,,,1758
,4688,2026-04-18 17:41:50.611479+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1759
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.637451+00:00,DESKTOP-7CV8A7M$,,,,1760
,4688,2026-04-18 17:41:50.639656+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""System Integrity""",1761
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.641735+00:00,DESKTOP-7CV8A7M$,,,,1762
