ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4688,2026-04-18 17:41:43.412064+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg",1610
,4688,2026-04-18 17:41:43.424170+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1611
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:43.426531+00:00,DESKTOP-7CV8A7M$,,,,1612
,4688,2026-04-18 17:41:44.142344+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",1613
C:\Windows\SysWOW64\SecEdit.exe,4689,2026-04-18 17:41:44.212811+00:00,DESKTOP-7CV8A7M$,,,,1614
C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,4689,2026-04-18 17:41:44.821407+00:00,DESKTOP-7CV8A7M$,,,,1615
,4688,2026-04-18 17:41:44.828815+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg",1616
,4688,2026-04-18 17:41:44.837496+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1617
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:44.839949+00:00,DESKTOP-7CV8A7M$,,,,1618
,4688,2026-04-18 17:41:45.547245+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",1619
C:\Windows\SysWOW64\SecEdit.exe,4689,2026-04-18 17:41:45.616678+00:00,DESKTOP-7CV8A7M$,,,,1620
C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,4689,2026-04-18 17:41:46.220463+00:00,DESKTOP-7CV8A7M$,,,,1621
,4688,2026-04-18 17:41:46.227425+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""ResetLockoutCount""; Remove-Item $env:TEMP\secpol.cfg",1622
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:46.228514+00:00,DESKTOP-7CV8A7M$,,,,1623
,4688,2026-04-18 17:41:46.241579+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1624
,4688,2026-04-18 17:41:46.953609+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",1625
C:\Windows\SysWOW64\SecEdit.exe,4689,2026-04-18 17:41:47.021366+00:00,DESKTOP-7CV8A7M$,,,,1626
C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,4689,2026-04-18 17:41:47.568367+00:00,DESKTOP-7CV8A7M$,,,,1627
,4688,2026-04-18 17:41:47.575542+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell -NoProfile -Command ""[bool](Get-CimInstance -Query 'SELECT * FROM Win32_UserAccount WHERE LocalAccount = TRUE AND SID LIKE ''S-1-5-21-%-501''' | Where-Object -Property Disabled)""",1628
