ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:43.233089+00:00,pizza,,,,1890
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:43.243523+00:00,pizza,,,,1891
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:43.280577+00:00,pizza,,,,1892
,4688,2026-04-18 17:42:44.935850+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,1893
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:42:45.429106+00:00,pizza,,,,1894
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:45.479643+00:00,pizza,,,,1895
,6416,2026-04-18 17:42:45.548109+00:00,DESKTOP-7CV8A7M$,,,,1896
,4798,2026-04-18 17:42:45.693037+00:00,DESKTOP-7CV8A7M$,Administrator,,,1897
,4798,2026-04-18 17:42:45.694101+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,1898
,4798,2026-04-18 17:42:45.694450+00:00,DESKTOP-7CV8A7M$,Guest,,,1899
,4798,2026-04-18 17:42:45.696146+00:00,DESKTOP-7CV8A7M$,pizza,,,1900
,4798,2026-04-18 17:42:45.717384+00:00,DESKTOP-7CV8A7M$,Administrator,,,1901
,4798,2026-04-18 17:42:45.717720+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,1902
,4798,2026-04-18 17:42:45.718307+00:00,DESKTOP-7CV8A7M$,Guest,,,1903
,4798,2026-04-18 17:42:45.718727+00:00,DESKTOP-7CV8A7M$,pizza,,,1904
,4688,2026-04-18 17:42:45.738926+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\SppExtComObj.exe -Embedding,1905
,4688,2026-04-18 17:42:45.778578+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SppExtComObj.Exe,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",1906
,4688,2026-04-18 17:42:45.827377+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\slui.exe -Embedding,1907
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:42:45.912107+00:00,pizza,,,,1908
,4688,2026-04-18 17:42:46.398916+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},1909
C:\Windows\System32\slui.exe,4689,2026-04-18 17:42:46.425928+00:00,pizza,,,,1910
C:\Windows\System32\slui.exe,4689,2026-04-18 17:42:46.436052+00:00,DESKTOP-7CV8A7M$,,,,1911
,4799,2026-04-18 17:42:46.478798+00:00,pizza,Administrators,,,1912
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:42:46.495281+00:00,pizza,,,,1913
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:42:46.572416+00:00,DESKTOP-7CV8A7M$,,,,1914
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:46.587147+00:00,pizza,,,,1915
,4688,2026-04-18 17:42:46.630768+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,1916
